0.026638,0.000000
0.089994,1.000000
0.096209,2.000000
0.096766,2.000000
0.100878,1.000000
0.118712,1.000000
0.128297,1.000000
0.130764,1.000000
0.141080,1.000000
0.141962,2.000000
0.184573,1.000000
0.187583,1.000000
0.195448,2.000000
0.203675,3.000000
0.209395,2.000000
0.219076,0.000000
0.227766,0.000000
0.236699,0.000000
0.257909,1.000000
0.286204,1.000000
0.296766,0.000000
0.298583,0.000000
0.302213,1.000000
0.304303,1.000000
0.311475,0.000000
0.319748,0.000000
0.320488,0.000000
0.333797,0.000000
0.343538,3.000000
0.345416,2.000000
0.356168,1.000000
0.361135,0.000000
0.365987,0.000000
0.379083,0.000000
0.395270,0.000000
0.414946,3.000000
0.426692,2.000000
0.427181,2.000000
0.441725,1.000000
0.447537,1.000000
0.448636,1.000000
0.457528,3.000000
0.483972,4.000000
0.487600,4.000000
0.488190,4.000000
0.488924,4.000000
0.488936,4.000000
0.489592,4.000000
0.527412,3.000000
0.534588,2.000000
0.585067,1.000000
0.599642,1.000000
0.603551,1.000000
0.621415,2.000000
0.622571,2.000000
0.640909,1.000000
0.643769,1.000000
0.644172,1.000000
0.647963,1.000000
0.661577,0.000000
0.680027,2.000000
0.681083,2.000000
0.681471,2.000000
0.682407,3.000000
0.690443,4.000000
0.705400,3.000000
0.742797,3.000000
0.745066,2.000000
0.757432,1.000000
0.760755,2.000000
0.772083,2.000000
0.776561,3.000000
0.812376,3.000000
0.823471,5.000000
0.834839,2.000000
0.866348,1.000000
0.876247,1.000000
0.880513,0.000000
0.881041,0.000000
0.889254,0.000000
0.890106,0.000000
0.894812,0.000000
0.920816,0.000000
0.923356,0.000000
0.939367,0.000000
0.946327,0.000000
0.957386,0.000000
0.976092,1.000000
0.990066,1.000000
0.990753,1.000000
1.000667,2.000000
1.000727,2.000000
1.043375,0.000000
1.045140,0.000000
1.070411,0.000000
1.071507,1.000000
1.082004,3.000000
1.126029,3.000000
1.135677,2.000000
1.137309,2.000000
1.162609,1.000000
1.187087,0.000000
1.216701,2.000000
1.228827,2.000000
1.281936,0.000000
1.282833,0.000000
1.286664,0.000000
1.348688,1.000000
1.385539,0.000000
1.419901,1.000000
1.426700,1.000000
1.436985,1.000000
1.446143,1.000000
1.474253,3.000000
1.488119,3.000000
1.500605,3.000000
1.501590,3.000000
1.517459,2.000000
1.525976,2.000000
1.526864,2.000000
1.532974,2.000000
1.548593,1.000000
1.561024,1.000000
1.564353,0.000000
1.576298,0.000000
1.580309,0.000000
1.616909,1.000000
1.621559,1.000000
1.623469,1.000000
1.624470,0.000000
1.637461,1.000000
1.656418,1.000000
1.656964,1.000000
1.658364,1.000000
1.688273,1.000000
1.692243,2.000000
1.695026,1.000000
1.724404,3.000000
1.724704,3.000000
1.725859,2.000000
1.726231,2.000000
1.741094,0.000000
1.748428,0.000000
1.756197,0.000000
1.775492,0.000000
1.783822,0.000000
1.819254,1.000000
1.819320,1.000000
1.822522,1.000000
1.848775,1.000000
1.852264,1.000000
1.875639,0.000000
1.878075,0.000000
1.878684,1.000000
1.879971,1.000000
1.895731,1.000000
1.899048,1.000000
1.903831,2.000000
1.919077,1.000000
1.929589,1.000000
1.934696,3.000000
1.953047,3.000000
1.977571,1.000000
1.983158,1.000000
1.991831,0.000000
2.003735,0.000000
2.038705,0.000000
2.043724,0.000000
2.048516,0.000000
2.055200,1.000000
2.056258,1.000000
2.062986,1.000000
2.064878,1.000000
2.084321,0.000000
2.093390,1.000000
2.101267,1.000000
2.102039,1.000000
2.137325,0.000000
2.137737,0.000000
2.148268,0.000000
2.176648,0.000000
2.179367,0.000000
2.234177,1.000000
2.235298,1.000000
2.241567,1.000000
2.259706,0.000000
2.261002,0.000000
2.261133,0.000000
2.278604,1.000000
2.279983,1.000000
2.288628,1.000000
2.310696,1.000000
2.317869,3.000000
2.328072,3.000000
2.330654,3.000000
2.336550,3.000000
2.368524,0.000000
2.376970,0.000000
2.377409,0.000000
2.378819,0.000000
2.393023,0.000000
2.408530,0.000000
2.408663,0.000000
2.428050,1.000000
2.430965,1.000000
2.450723,2.000000
2.451987,3.000000
2.477562,1.000000
2.484376,0.000000
2.512050,0.000000
2.526303,0.000000
2.541255,1.000000
2.583079,3.000000
2.596690,2.000000
2.622534,0.000000
2.626432,0.000000
2.632582,1.000000
2.637099,1.000000
2.641084,0.000000
2.649588,0.000000
2.651793,0.000000
2.694905,0.000000
2.697661,0.000000
2.715133,0.000000
2.729120,0.000000
2.739741,0.000000
2.744376,0.000000
2.745386,0.000000
2.749400,1.000000
2.760368,0.000000
2.782926,0.000000
2.791412,0.000000
2.796369,0.000000
2.802297,0.000000
2.807036,0.000000
2.832440,3.000000
2.832452,3.000000
2.848754,6.000000
2.880277,3.000000
2.882255,2.000000
2.885915,2.000000
2.889394,2.000000
2.916553,0.000000
2.951745,1.000000
2.952184,1.000000
2.977195,0.000000
2.987833,1.000000
2.993175,1.000000
2.996621,0.000000
2.998259,0.000000
3.033465,1.000000
3.036979,1.000000
3.043136,1.000000
3.050450,0.000000
3.050699,0.000000
3.058853,0.000000
3.062584,2.000000
3.076802,3.000000
3.077846,4.000000
3.079794,4.000000
3.079875,4.000000
3.175371,3.000000
3.192170,2.000000
3.202521,1.000000
3.208407,1.000000
3.214683,0.000000
3.218096,1.000000
3.232515,1.000000
3.245382,1.000000
3.251400,1.000000
3.259156,0.000000
3.264671,0.000000
3.296647,3.000000
3.327408,2.000000
3.327891,2.000000
3.333091,2.000000
3.336914,2.000000
3.338537,2.000000
3.339311,2.000000
3.388134,2.000000
3.405246,0.000000
3.409113,1.000000
3.418591,0.000000
3.420996,0.000000
3.428308,3.000000
3.431420,3.000000
3.443716,3.000000
3.457178,2.000000
3.471482,1.000000
3.494763,2.000000
3.498616,2.000000
3.510907,2.000000
3.519621,2.000000
3.545510,1.000000
3.550026,1.000000
3.556867,1.000000
3.568560,1.000000
3.573304,1.000000
3.594877,3.000000
3.600735,2.000000
3.606593,1.000000
3.635382,0.000000
3.648726,0.000000
3.669768,0.000000
3.684104,0.000000
3.705811,1.000000
3.709956,1.000000
3.709994,1.000000
3.717179,2.000000
3.744839,0.000000
3.757580,0.000000
3.818024,0.000000
3.830828,1.000000
3.832940,1.000000
3.836967,1.000000
3.843435,1.000000
3.863528,1.000000
3.869067,0.000000
3.876799,1.000000
3.893846,1.000000
3.897562,1.000000
3.914814,1.000000
3.924697,0.000000
3.926526,0.000000
3.945438,2.000000
3.951712,1.000000
3.980330,1.000000
3.984793,2.000000
3.989920,2.000000
4.004757,2.000000
4.007767,2.000000
4.010510,1.000000
4.020935,3.000000
4.032911,1.000000
4.057088,0.000000
4.117628,1.000000
4.141547,1.000000
4.143268,1.000000
4.145251,1.000000
4.175497,2.000000
4.179862,1.000000
4.186396,1.000000
4.189563,1.000000
4.190999,1.000000
4.192192,1.000000
4.205164,1.000000
