0.003681,0.000000
0.025389,1.000000
0.034949,2.000000
0.042948,1.000000
0.044513,1.000000
0.081867,1.000000
0.087135,0.000000
0.119505,3.000000
0.125734,3.000000
0.126515,2.000000
0.136694,1.000000
0.137741,1.000000
0.164628,0.000000
0.177414,2.000000
0.206545,0.000000
0.229646,2.000000
0.252135,0.000000
0.280884,3.000000
0.285033,5.000000
0.306312,4.000000
0.314548,5.000000
0.322950,5.000000
0.331801,5.000000
0.337968,5.000000
0.338151,5.000000
0.387130,5.000000
0.402475,6.000000
0.457757,5.000000
0.463530,3.000000
0.465935,2.000000
0.471172,3.000000
0.533382,3.000000
0.541463,3.000000
0.545610,4.000000
0.569247,3.000000
0.585946,2.000000
0.605760,1.000000
0.610927,1.000000
0.625272,2.000000
0.625553,2.000000
0.634424,2.000000
0.634976,2.000000
0.669759,1.000000
0.676427,6.000000
0.680488,6.000000
0.685727,6.000000
0.704801,6.000000
0.709645,7.000000
0.713718,7.000000
0.728070,8.000000
0.741097,7.000000
0.751199,8.000000
0.752822,8.000000
0.776205,5.000000
0.784977,5.000000
0.795920,4.000000
0.801506,4.000000
0.815291,5.000000
0.826043,5.000000
0.829421,6.000000
0.837973,6.000000
0.855427,7.000000
0.864599,6.000000
0.897120,6.000000
0.917483,9.000000
0.925934,7.000000
0.933308,7.000000
0.952315,9.000000
0.974801,10.000000
0.979710,9.000000
0.982019,8.000000
0.986164,8.000000
0.987935,9.000000
0.990533,9.000000
1.005443,11.000000
1.006043,11.000000
1.017477,13.000000
1.026721,11.000000
1.031207,11.000000
1.039184,10.000000
1.071067,10.000000
1.071929,11.000000
1.080000,11.000000
1.100401,11.000000
1.113525,10.000000
1.138282,12.000000
1.153093,11.000000
1.153904,11.000000
1.178006,11.000000
1.189039,11.000000
1.191640,11.000000
1.224901,9.000000
1.242690,6.000000
1.248009,5.000000
1.272778,5.000000
1.278971,6.000000
1.285015,7.000000
1.294812,7.000000
1.296001,7.000000
1.302426,6.000000
1.302846,6.000000
1.306825,6.000000
1.312368,8.000000
1.317657,6.000000
1.324330,5.000000
1.324394,5.000000
1.336813,3.000000
1.342058,3.000000
1.345845,3.000000
1.385593,6.000000
1.412710,2.000000
1.432145,1.000000
1.444845,1.000000
1.458373,1.000000
1.466418,2.000000
1.477695,1.000000
1.485451,1.000000
1.500416,2.000000
1.521125,1.000000
1.537182,1.000000
1.544046,1.000000
1.553157,2.000000
1.560900,4.000000
1.571265,6.000000
1.573231,6.000000
1.581670,6.000000
1.609684,5.000000
1.619978,6.000000
1.626126,4.000000
1.627610,4.000000
1.656612,2.000000
1.661554,5.000000
1.662335,5.000000
1.667696,5.000000
1.673190,5.000000
1.674819,6.000000
1.675900,6.000000
1.689907,4.000000
1.729217,6.000000
1.732493,6.000000
1.740004,5.000000
1.743243,4.000000
1.753450,5.000000
1.756454,4.000000
1.762502,3.000000
1.792150,0.000000
1.792765,0.000000
1.800982,0.000000
1.802119,0.000000
1.830049,2.000000
1.863186,2.000000
1.893204,6.000000
1.902742,6.000000
1.907491,7.000000
1.916034,8.000000
1.923669,8.000000
1.934605,7.000000
1.938259,7.000000
1.973734,6.000000
2.001485,7.000000
2.038552,6.000000
2.042358,6.000000
2.066219,5.000000
2.082475,2.000000
2.102188,4.000000
2.157069,1.000000
2.160267,0.000000
2.168091,1.000000
2.170722,1.000000
2.172919,1.000000
2.185601,4.000000
2.186019,4.000000
2.190142,4.000000
2.198568,3.000000
2.200774,3.000000
2.202301,3.000000
2.219838,3.000000
2.228710,0.000000
2.235664,0.000000
2.250474,0.000000
2.252414,1.000000
2.260018,1.000000
2.269165,3.000000
2.284611,2.000000
2.295053,2.000000
2.308361,1.000000
2.317065,0.000000
2.319927,0.000000
2.335555,0.000000
2.348320,0.000000
2.399654,1.000000
2.415690,0.000000
2.420600,0.000000
2.429541,0.000000
2.438831,1.000000
2.490836,0.000000
2.519223,2.000000
2.530909,1.000000
2.544167,2.000000
2.545274,2.000000
2.546505,2.000000
2.557817,3.000000
2.592496,3.000000
2.602209,3.000000
2.604651,3.000000
2.613593,4.000000
2.636064,3.000000
2.645261,2.000000
2.664423,2.000000
2.666026,2.000000
2.666646,3.000000
2.675718,4.000000
2.685749,3.000000
2.688623,3.000000
2.704198,1.000000
2.712822,0.000000
2.719644,0.000000
